,id_left,text_left,id_right,text_right,,,label
12330,D-12331,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
12331,D-12332,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
12332,D-12333,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
12333,D-12334,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
12334,D-12335,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
12335,D-12336,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12336,D-12337,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12337,D-12338,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12338,D-12339,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12339,D-12340,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12340,D-12341,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 is connected to the positive battery terminal.,,,1
12341,D-12342,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12342,D-12343,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12343,D-12344,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12344,D-12345,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12345,D-12346,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12346,D-12347,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected ot the positive battery terminal,,,1
12347,D-12348,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12348,D-12349,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12349,D-12350,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12350,D-12351,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12351,D-12352,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12352,D-12353,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is connected to the positive battery terminal,,,1
12353,D-12354,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12354,D-12355,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12355,D-12356,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12356,D-12357,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12357,D-12358,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12358,D-12359,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 4.,,,0
12359,D-12360,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12360,D-12361,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12361,D-12362,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12362,D-12363,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12363,D-12364,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12364,D-12365,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,the positive battery terminal is connected to terminal 5.,,,1
12365,D-12366,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12366,D-12367,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12367,D-12368,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12368,D-12369,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12369,D-12370,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12370,D-12371,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive battery terminal.,,,1
12371,D-12372,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12372,D-12373,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12373,D-12374,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12374,D-12375,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12375,D-12376,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12376,D-12377,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,The positive battery terminal is connected to terminal 5,,,1
12377,D-12378,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12378,D-12379,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12379,D-12380,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12380,D-12381,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12381,D-12382,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12382,D-12383,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,Terminal 5 is only connected to the positive battery terminal.,,,1
12383,D-12384,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12384,D-12385,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12385,D-12386,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12386,D-12387,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12387,D-12388,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12388,D-12389,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,a terminal is connected to the positive terminal of the battery,,,0
12389,D-12390,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12390,D-12391,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12391,D-12392,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12392,D-12393,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12393,D-12394,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12394,D-12395,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,terminal  is connected to postive battery,,,1
12395,D-12396,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12396,D-12397,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12397,D-12398,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12398,D-12399,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12399,D-12400,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12400,D-12401,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to postive terminal of the battery,,,1
12401,D-12402,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12402,D-12403,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12403,D-12404,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12404,D-12405,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12405,D-12406,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12406,D-12407,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,the positive terminal is not seperated by a gap from terminal 5,,,1
12407,D-12408,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12408,D-12409,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12409,D-12410,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12410,D-12411,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12411,D-12412,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12412,D-12413,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 4,,,0
12413,D-12414,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12414,D-12415,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12415,D-12416,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12416,D-12417,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12417,D-12418,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12418,D-12419,Terminal 5 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY5,there is no gap between the positive battery terminal and terminal 5,,,1
12419,D-12420,Terminal 5 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive terminal of the battery,,,1
12420,D-12421,Terminal 5 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive terminal of the battery,,,1
12421,D-12422,There is no gap between terminal 5 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive terminal of the battery,,,1
12422,D-12423,terminal 5 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive terminal of the battery,,,1
12423,D-12424,terminal 5 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY5,terminal 5 is connected to the positive terminal of the battery,,,1
